time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-2.47029780336,6.99596348007,24.3046138566,0.148284854039,6.14345466248,0.0,-0.138612671208,4.35403681044,5.95758652924,-0.00864513325008,-0.0959073071533,0.0,413.88737376466736,414.34301945253094,415.983229609079,412.86478592965193
3.900000000000003,-2.47577051097,7.25974861311,24.6646432167,0.149343201654,6.13805352068,0.0,-0.0433306812166,4.43873372284,6.04271142675,-0.0236540872106,-0.0904869471379,0.0,473.5007786954393,473.9107732867055,474.3311183769986,473.1769526590776
3.960000000000003,-2.4762509865,7.52778013183,25.024231411,0.149985761433,6.13765707356,0.0,0.0274194452558,4.49565561656,5.94399367881,-0.00907895436661,-0.116291922723,0.0,416.6009469749432,414.3285760434805,415.50189194337133,416.77807768075917
4.020000000000002,-2.47192269294,7.79975351031,25.3814611659,0.149775220426,6.13077918569,0.0,0.11746702794,4.5699529538,5.96338963039,-0.0038335052375,-0.113832466294,0.0,452.6522751221856,452.83855768263294,454.8238010060373,455.24392225665525
4.080000000000001,-2.46233116792,8.07592385894,25.738248596,0.151112575032,6.12981866018,0.0,0.202339118735,4.63576327552,5.92954234756,-0.0188002559118,-0.141599641305,0.0,438.3150889904475,435.98667535438267,438.12233377789,436.87597639452616
4.14,-2.44789943917,8.35577393943,26.0912075885,0.152754187668,6.12628179761,0.0,0.279038916417,4.69267250441,5.83608634547,-0.0382704375604,-0.167224718945,0.0,417.66265636414636,415.39816193398065,418.8135283920614,417.1160139014813
4.199999999999998,-2.42765458312,8.64011795204,26.4455796856,0.152599825138,6.11686297658,0.0,0.396665092749,4.78515826464,5.97528303219,-0.023393777611,-0.177097765828,0.0,490.9857584238712,490.2276644620441,489.5035495892504,490.6092390896092
4.259999999999997,-2.40039745027,8.92982116506,26.8068084306,0.168433491471,6.10900156781,0.0,0.51255841758,4.873031209,6.06435095831,0.0209025509517,-0.160045767608,0.0,477.0839483860232,478.3584932426189,476.2984046282541,479.6749145948045
4.319999999999996,-2.36622588026,9.2248750322,27.1721725145,0.170303737766,6.10002163201,0.0,0.627278743392,4.96207509384,6.1138006686,0.0110208396687,-0.152518716139,0.0,467.7537319242167,468.3175441156037,468.70097188075385,467.9320849101398
4.379999999999995,-2.32559212098,9.52474473406,27.5373702712,0.171765167112,6.09394999178,0.0,0.727716519838,5.03358752001,6.05948838143,0.0196930764945,-0.134458846909,0.0,435.38402867256303,436.8722825186283,435.9836937991517,436.70775654504126
4.439999999999993,-2.27873574988,9.82898854197,27.8997504543,0.174762304728,6.08587581448,0.0,0.834832906831,5.10798788337,6.01970131013,0.0333019832463,-0.136462575643,0.0,440.62571792291186,440.4429606658093,441.01201924744106,442.13505158549117
4.499999999999992,-2.22425612339,10.1386359305,28.2648937064,0.176748437987,6.07776993938,0.0,0.981827361201,5.21348357338,6.15051530989,0.0321474276431,-0.134306729433,0.0,494.8701955125717,495.0139363726833,494.0865949035839,494.0017460700892
4.559999999999991,-2.16168853705,10.453873466,28.6336141598,0.179457368414,6.07235020693,0.0,1.10420644811,5.29451779218,6.13982406043,0.0211979183735,-0.117672707125,0.0,452.4946049348701,453.8172480756963,454.16919514356033,453.29011702407587
4.6199999999999894,-2.09230448811,10.7734836805,28.9988014883,0.185799380938,6.06559081333,0.0,1.20915577545,5.35955809735,6.03321094083,0.044693063527,-0.112744998877,0.0,422.32031345964566,422.732459361596,420.9920365068486,423.02103689724106
4.679999999999988,-2.01506327146,11.0983032168,29.3640101063,0.194238154619,6.05886419072,0.0,1.36600479158,5.46837042445,6.13899677598,0.0171812364128,-0.111493983906,0.0,490.9140695314896,490.9970206400259,490.84002846122746,488.79402619505817
4.739999999999987,-1.93048522442,11.4279213827,29.7260496517,0.198124888069,6.05437533592,0.0,1.4537533563,5.51917813231,5.92985823626,0.03453224311,-0.0963994091925,0.0,386.39052023372153,387.79967054236505,387.78198332123156,389.40917655912216
4.799999999999986,-1.83991533365,11.7611763459,30.0783613402,0.200956217648,6.0504092589,0.0,1.56562260048,5.58944923015,5.81414862738,0.0429532691482,-0.082781494941,0.0,419.5776494419439,420.7509811880328,419.1641962147706,419.89634260752337
4.859999999999984,-1.7420213206,12.0991265898,30.4260002816,0.203566669173,6.04605689305,0.0,1.69783253527,5.67560641455,5.77360986759,0.0394225582966,-0.0926529109035,0.0,445.8661869134307,445.05265468100635,444.429614481072,444.14099003179587
4.919999999999983,-1.63501181532,12.4432186262,30.7757682926,0.208433142955,6.04709363458,0.0,1.86872841199,5.79432339537,5.88416662235,0.0208564936891,-0.122012948164,0.0,493.82707962879437,491.6480291018528,493.7677637335,492.39620470278226
4.979999999999982,-1.51849488302,12.7938646346,31.1291675949,0.209868308167,6.0444193543,0.0,2.01527018595,5.89374968294,5.89534027126,0.0245033993748,-0.146857427983,0.0,465.85597132734205,463.8938960627853,464.0744206903375,464.3606613637382
5.0399999999999805,-1.3941546707,13.1495958314,31.4790808002,0.215086944163,6.03566312118,0.0,2.13008237269,5.96423113521,5.76858274544,0.0445459473441,-0.145218005537,0.0,419.7379259072925,419.8588091164738,418.5655291344047,420.3071470998586
